tweet,sentiment,followers,following,id,topic
This is terrible service. #Fail #Angry #Apple 304,angry,42,4595,2248,Apple
I love this update! #Amazing #Tech #Tesla 526,happy,1291,1320,2249,Tesla
I hate this bug! #Broken #FixIt #Apple 390,angry,8,2511,2250,Apple
Just checking in. #Update #News #Politics 786,neutral,1864,1363,2251,Politics
Just checking in. #Update #News #Politics 795,neutral,238,1356,2252,Politics
Finally some good news! #Winning #Happy #Politics 85,happy,189,1515,2253,Politics
I am worried about the future. #Uncertainty #Risk #Tesla 593,fear,1332,1373,2254,Tesla
Unacceptable behavior. #Boycott #Mad #Climate 662,angry,1915,1822,2255,Climate
Interesting article. #Read #Info #Crypto 471,neutral,3,3014,2256,Crypto
I am worried about the future. #Uncertainty #Risk #Apple 309,fear,37,4162,2257,Apple
This feature is a game changer. #Innovation #Future #Tesla 541,happy,1241,1279,2258,Tesla
Is my data safe? #Privacy #Hack #Crypto 169,fear,184,648,2259,Crypto
Is my data safe? #Privacy #Hack #Samsung 798,angry,42,2034,2260,Samsung
Market is crashing! #Panic #Crash #Crypto 760,fear,38,1620,2261,Crypto
Scary news coming out. #Fear #Alert #Tesla 106,angry,49,2243,2262,Tesla
I love this update! #Amazing #Tech #Politics 510,happy,1630,1205,2263,Politics
What do you think? #Question #Poll #Samsung 874,neutral,734,1769,2264,Samsung
Best purchase ever. #Recommended #LoveIt #Tesla 6,happy,321,893,2265,Tesla
Just checking in. #Update #News #Politics 913,neutral,822,620,2266,Politics
Worst experience ever. #Scam #Refund #Apple 105,angry,547,207,2267,Apple
Is my data safe? #Privacy #Hack #Tesla 150,fear,8,3622,2268,Tesla
Worst experience ever. #Scam #Refund #Tesla 233,angry,932,1633,2269,Tesla
Unacceptable behavior. #Boycott #Mad #Crypto 637,angry,145,910,2270,Crypto
Worst experience ever. #Scam #Refund #Politics 904,angry,746,1140,2271,Politics
Unacceptable behavior. #Boycott #Mad #Politics 615,angry,1874,1424,2272,Politics
Worst experience ever. #Scam #Refund #Samsung 795,angry,180,112,2273,Samsung
Best purchase ever. #Recommended #LoveIt #Politics 221,happy,15,1199,2274,Politics
What do you think? #Question #Poll #Crypto 168,neutral,1217,653,2275,Crypto
Market is crashing! #Panic #Crash #Crypto 251,fear,1632,1050,2276,Crypto
Unacceptable behavior. #Boycott #Mad #Politics 284,angry,401,1298,2277,Politics
Market is crashing! #Panic #Crash #Apple 7,fear,910,261,2278,Apple
Best purchase ever. #Recommended #LoveIt #Climate 883,happy,688,1713,2279,Climate
Interesting article. #Read #Info #Climate 316,neutral,1391,1762,2280,Climate
This is terrible service. #Fail #Angry #Crypto 438,angry,38,2000,2281,Crypto
I hate this bug! #Broken #FixIt #Tesla 347,angry,12,1730,2282,Tesla
Market is crashing! #Panic #Crash #Politics 199,fear,1325,1313,2283,Politics
I am worried about the future. #Uncertainty #Risk #Politics 607,angry,25,2886,2284,Politics
Scary news coming out. #Fear #Alert #Politics 913,fear,1834,492,2285,Politics
Is my data safe? #Privacy #Hack #Apple 796,fear,5,3242,2286,Apple
Is my data safe? #Privacy #Hack #Tesla 845,fear,231,1642,2287,Tesla
Just checking in. #Update #News #Samsung 557,neutral,123,490,2288,Samsung
Best purchase ever. #Recommended #LoveIt #Samsung 96,happy,278,1898,2289,Samsung
Market is crashing! #Panic #Crash #Crypto 29,fear,11,1109,2290,Crypto
Unacceptable behavior. #Boycott #Mad #Tesla 42,angry,262,421,2291,Tesla
Just checking in. #Update #News #Climate 775,neutral,26,1524,2292,Climate
Best purchase ever. #Recommended #LoveIt #Crypto 210,happy,743,873,2293,Crypto
I love this update! #Amazing #Tech #Apple 36,happy,192,149,2294,Apple
Best purchase ever. #Recommended #LoveIt #Politics 398,happy,1723,277,2295,Politics
I hate this bug! #Broken #FixIt #Samsung 485,angry,1576,1096,2296,Samsung
Market is crashing! #Panic #Crash #Crypto 349,fear,994,992,2297,Crypto
I hate this bug! #Broken #FixIt #Politics 567,angry,850,1862,2298,Politics
Market is crashing! #Panic #Crash #Samsung 395,angry,29,2018,2299,Samsung
Interesting article. #Read #Info #Tesla 941,neutral,447,318,2300,Tesla
This is terrible service. #Fail #Angry #Tesla 413,angry,180,1225,2301,Tesla
Is my data safe? #Privacy #Hack #Politics 111,angry,1,3603,2302,Politics
Scary news coming out. #Fear #Alert #Tesla 394,fear,48,2813,2303,Tesla
Market is crashing! #Panic #Crash #Apple 906,fear,1516,249,2304,Apple
I love this update! #Amazing #Tech #Crypto 772,angry,39,4675,2305,Crypto
This is terrible service. #Fail #Angry #Tesla 889,angry,1,2941,2306,Tesla
Best purchase ever. #Recommended #LoveIt #Climate 751,happy,4,4751,2307,Climate
Just checking in. #Update #News #Apple 285,neutral,381,1452,2308,Apple
What do you think? #Question #Poll #Tesla 294,neutral,1147,792,2309,Tesla
Finally some good news! #Winning #Happy #Apple 503,happy,1946,1561,2310,Apple
What do you think? #Question #Poll #Crypto 998,neutral,543,733,2311,Crypto
Is my data safe? #Privacy #Hack #Samsung 181,angry,47,4556,2312,Samsung
Unacceptable behavior. #Boycott #Mad #Tesla 919,angry,1626,419,2313,Tesla
Is my data safe? #Privacy #Hack #Crypto 870,fear,1266,315,2314,Crypto
I am worried about the future. #Uncertainty #Risk #Tesla 79,fear,832,744,2315,Tesla
Is my data safe? #Privacy #Hack #Crypto 687,fear,1490,1777,2316,Crypto
Interesting article. #Read #Info #Apple 258,neutral,308,929,2317,Apple
Unacceptable behavior. #Boycott #Mad #Tesla 470,angry,36,4457,2318,Tesla
Worst experience ever. #Scam #Refund #Samsung 602,angry,1885,958,2319,Samsung
Unacceptable behavior. #Boycott #Mad #Tesla 260,angry,246,564,2320,Tesla
This feature is a game changer. #Innovation #Future #Climate 601,angry,44,3574,2321,Climate
What do you think? #Question #Poll #Tesla 970,neutral,314,970,2322,Tesla
Market is crashing! #Panic #Crash #Apple 709,angry,18,2321,2323,Apple
I hate this bug! #Broken #FixIt #Tesla 891,angry,31,2059,2324,Tesla
Market is crashing! #Panic #Crash #Politics 930,angry,17,2491,2325,Politics
Best purchase ever. #Recommended #LoveIt #Politics 720,angry,2,4681,2326,Politics
I hate this bug! #Broken #FixIt #Samsung 752,angry,1376,217,2327,Samsung
What do you think? #Question #Poll #Tesla 25,neutral,1007,1762,2328,Tesla
This feature is a game changer. #Innovation #Future #Crypto 611,happy,1318,912,2329,Crypto
Link in bio. #Link #Profile #Apple 991,neutral,1114,1444,2330,Apple
This is terrible service. #Fail #Angry #Samsung 513,angry,819,469,2331,Samsung
I love this update! #Amazing #Tech #Samsung 845,happy,551,1506,2332,Samsung
I hate this bug! #Broken #FixIt #Apple 300,angry,1220,698,2333,Apple
Link in bio. #Link #Profile #Apple 504,neutral,1170,1237,2334,Apple
Best purchase ever. #Recommended #LoveIt #Samsung 920,angry,21,4271,2335,Samsung
Is my data safe? #Privacy #Hack #Crypto 115,fear,415,196,2336,Crypto
Market is crashing! #Panic #Crash #Tesla 524,fear,128,1076,2337,Tesla
I love this update! #Amazing #Tech #Crypto 840,happy,560,1901,2338,Crypto
Just checking in. #Update #News #Samsung 762,angry,35,4041,2339,Samsung
Scary news coming out. #Fear #Alert #Apple 439,fear,1728,141,2340,Apple
Scary news coming out. #Fear #Alert #Apple 793,fear,776,1139,2341,Apple
Link in bio. #Link #Profile #Samsung 240,neutral,500,100,2342,Samsung
This is terrible service. #Fail #Angry #Apple 955,angry,467,1050,2343,Apple
Unacceptable behavior. #Boycott #Mad #Apple 48,angry,35,2378,2344,Apple
Is my data safe? #Privacy #Hack #Tesla 175,fear,308,452,2345,Tesla
Best purchase ever. #Recommended #LoveIt #Samsung 262,happy,1206,1702,2346,Samsung
I love this update! #Amazing #Tech #Crypto 981,happy,178,226,2347,Crypto
Market is crashing! #Panic #Crash #Apple 17,fear,1120,418,2348,Apple
This is terrible service. #Fail #Angry #Crypto 448,angry,789,1609,2349,Crypto
I hate this bug! #Broken #FixIt #Climate 504,angry,26,1392,2350,Climate
Worst experience ever. #Scam #Refund #Samsung 738,angry,1751,766,2351,Samsung
I hate this bug! #Broken #FixIt #Climate 662,angry,1546,1787,2352,Climate
Finally some good news! #Winning #Happy #Politics 36,happy,1072,1545,2353,Politics
Finally some good news! #Winning #Happy #Apple 686,happy,1883,1055,2354,Apple
Link in bio. #Link #Profile #Tesla 217,neutral,991,868,2355,Tesla
Just checking in. #Update #News #Tesla 645,neutral,1337,1854,2356,Tesla
Market is crashing! #Panic #Crash #Samsung 15,fear,49,4292,2357,Samsung
Worst experience ever. #Scam #Refund #Apple 483,angry,1431,280,2358,Apple
I love this update! #Amazing #Tech #Tesla 974,happy,1742,1484,2359,Tesla
I love this update! #Amazing #Tech #Samsung 186,happy,209,526,2360,Samsung
This feature is a game changer. #Innovation #Future #Politics 507,happy,664,1404,2361,Politics
Link in bio. #Link #Profile #Apple 891,angry,23,2459,2362,Apple
Unacceptable behavior. #Boycott #Mad #Apple 541,angry,184,579,2363,Apple
Finally some good news! #Winning #Happy #Crypto 624,angry,9,4795,2364,Crypto
Just checking in. #Update #News #Climate 10,angry,18,2422,2365,Climate
What do you think? #Question #Poll #Crypto 713,neutral,47,3230,2366,Crypto
Market is crashing! #Panic #Crash #Tesla 226,fear,257,1011,2367,Tesla
What do you think? #Question #Poll #Samsung 981,neutral,347,197,2368,Samsung
I hate this bug! #Broken #FixIt #Climate 818,angry,11,1123,2369,Climate
Worst experience ever. #Scam #Refund #Politics 713,angry,1296,802,2370,Politics
Market is crashing! #Panic #Crash #Samsung 585,fear,1402,1673,2371,Samsung
I am worried about the future. #Uncertainty #Risk #Tesla 235,fear,1269,1591,2372,Tesla
This feature is a game changer. #Innovation #Future #Politics 308,happy,585,760,2373,Politics
Interesting article. #Read #Info #Climate 334,neutral,1458,913,2374,Climate
I love this update! #Amazing #Tech #Samsung 899,happy,346,174,2375,Samsung
Best purchase ever. #Recommended #LoveIt #Samsung 403,happy,365,1951,2376,Samsung
I am worried about the future. #Uncertainty #Risk #Samsung 337,fear,718,1498,2377,Samsung
This is terrible service. #Fail #Angry #Samsung 46,angry,21,1453,2378,Samsung
Interesting article. #Read #Info #Crypto 224,neutral,1894,1415,2379,Crypto
Just checking in. #Update #News #Politics 622,neutral,31,1918,2380,Politics
This is terrible service. #Fail #Angry #Politics 961,angry,430,851,2381,Politics
Just checking in. #Update #News #Samsung 762,angry,5,2072,2382,Samsung
What do you think? #Question #Poll #Samsung 887,neutral,15,2198,2383,Samsung
Finally some good news! #Winning #Happy #Climate 107,happy,1151,990,2384,Climate
Unacceptable behavior. #Boycott #Mad #Samsung 312,angry,1594,1150,2385,Samsung
I hate this bug! #Broken #FixIt #Apple 623,angry,1370,1635,2386,Apple
I hate this bug! #Broken #FixIt #Apple 183,angry,3,3141,2387,Apple
Market is crashing! #Panic #Crash #Politics 786,angry,17,1164,2388,Politics
I am worried about the future. #Uncertainty #Risk #Samsung 131,fear,1260,923,2389,Samsung
Scary news coming out. #Fear #Alert #Climate 155,fear,901,729,2390,Climate
Worst experience ever. #Scam #Refund #Politics 556,angry,1661,1624,2391,Politics
Worst experience ever. #Scam #Refund #Tesla 83,angry,456,1749,2392,Tesla
Best purchase ever. #Recommended #LoveIt #Samsung 477,happy,11,1943,2393,Samsung
Link in bio. #Link #Profile #Crypto 532,neutral,1158,167,2394,Crypto
Finally some good news! #Winning #Happy #Crypto 227,happy,48,2901,2395,Crypto
Just checking in. #Update #News #Politics 256,neutral,1574,1809,2396,Politics
This feature is a game changer. #Innovation #Future #Climate 705,happy,1416,906,2397,Climate
This is terrible service. #Fail #Angry #Tesla 122,angry,958,927,2398,Tesla
I hate this bug! #Broken #FixIt #Apple 471,angry,441,1438,2399,Apple
Is my data safe? #Privacy #Hack #Tesla 846,angry,8,1028,2400,Tesla
Worst experience ever. #Scam #Refund #Samsung 942,angry,1806,212,2401,Samsung
What do you think? #Question #Poll #Crypto 526,neutral,1494,1472,2402,Crypto
This is terrible service. #Fail #Angry #Climate 120,angry,1105,902,2403,Climate
Best purchase ever. #Recommended #LoveIt #Samsung 1,happy,148,848,2404,Samsung
I am worried about the future. #Uncertainty #Risk #Politics 709,fear,928,1651,2405,Politics
I love this update! #Amazing #Tech #Apple 730,happy,651,1504,2406,Apple
Scary news coming out. #Fear #Alert #Samsung 202,fear,596,1808,2407,Samsung
Best purchase ever. #Recommended #LoveIt #Politics 322,happy,1430,525,2408,Politics
Just checking in. #Update #News #Climate 614,neutral,1436,1133,2409,Climate
What do you think? #Question #Poll #Apple 187,neutral,1995,845,2410,Apple
Market is crashing! #Panic #Crash #Apple 189,angry,44,3677,2411,Apple
Worst experience ever. #Scam #Refund #Apple 640,angry,1653,320,2412,Apple
What do you think? #Question #Poll #Samsung 723,angry,41,2584,2413,Samsung
I am worried about the future. #Uncertainty #Risk #Samsung 587,fear,637,1680,2414,Samsung
Best purchase ever. #Recommended #LoveIt #Crypto 948,happy,1152,401,2415,Crypto
Finally some good news! #Winning #Happy #Crypto 527,happy,49,4311,2416,Crypto
I love this update! #Amazing #Tech #Samsung 923,happy,1283,1853,2417,Samsung
Best purchase ever. #Recommended #LoveIt #Samsung 835,happy,1257,1479,2418,Samsung
I am worried about the future. #Uncertainty #Risk #Apple 559,fear,1578,1673,2419,Apple
Scary news coming out. #Fear #Alert #Climate 786,fear,1919,1015,2420,Climate
Unacceptable behavior. #Boycott #Mad #Samsung 508,angry,1087,841,2421,Samsung
Best purchase ever. #Recommended #LoveIt #Tesla 132,happy,1431,466,2422,Tesla
Link in bio. #Link #Profile #Tesla 74,neutral,919,173,2423,Tesla
Is my data safe? #Privacy #Hack #Samsung 9,fear,1526,650,2424,Samsung
Interesting article. #Read #Info #Apple 327,neutral,668,179,2425,Apple
Is my data safe? #Privacy #Hack #Climate 730,angry,23,1317,2426,Climate
I love this update! #Amazing #Tech #Samsung 152,happy,1004,563,2427,Samsung
Finally some good news! #Winning #Happy #Tesla 550,angry,43,2488,2428,Tesla
I am worried about the future. #Uncertainty #Risk #Climate 54,fear,1629,222,2429,Climate
I am worried about the future. #Uncertainty #Risk #Politics 52,angry,23,3927,2430,Politics
Market is crashing! #Panic #Crash #Politics 816,fear,354,1404,2431,Politics
Scary news coming out. #Fear #Alert #Samsung 227,fear,1002,1734,2432,Samsung
Finally some good news! #Winning #Happy #Crypto 838,happy,906,927,2433,Crypto
Unacceptable behavior. #Boycott #Mad #Climate 230,angry,882,1064,2434,Climate
Just checking in. #Update #News #Tesla 98,neutral,1076,1173,2435,Tesla
Unacceptable behavior. #Boycott #Mad #Tesla 560,angry,38,2419,2436,Tesla
I am worried about the future. #Uncertainty #Risk #Crypto 62,fear,12,1543,2437,Crypto
Worst experience ever. #Scam #Refund #Crypto 418,angry,45,3263,2438,Crypto
Market is crashing! #Panic #Crash #Climate 282,angry,41,1434,2439,Climate
Market is crashing! #Panic #Crash #Crypto 685,angry,2,1189,2440,Crypto
I hate this bug! #Broken #FixIt #Samsung 875,angry,685,1231,2441,Samsung
I am worried about the future. #Uncertainty #Risk #Tesla 208,fear,805,869,2442,Tesla
I love this update! #Amazing #Tech #Apple 693,happy,1619,1096,2443,Apple
This feature is a game changer. #Innovation #Future #Apple 420,happy,1632,759,2444,Apple
Unacceptable behavior. #Boycott #Mad #Climate 160,angry,798,1917,2445,Climate
Best purchase ever. #Recommended #LoveIt #Politics 149,happy,667,1515,2446,Politics
Is my data safe? #Privacy #Hack #Climate 841,fear,343,1756,2447,Climate
Best purchase ever. #Recommended #LoveIt #Crypto 567,happy,1291,592,2448,Crypto
Just checking in. #Update #News #Politics 100,neutral,908,1673,2449,Politics
Interesting article. #Read #Info #Tesla 700,neutral,110,1399,2450,Tesla
Worst experience ever. #Scam #Refund #Climate 35,angry,48,4255,2451,Climate
This feature is a game changer. #Innovation #Future #Samsung 580,happy,1011,922,2452,Samsung
Is my data safe? #Privacy #Hack #Tesla 48,angry,16,3660,2453,Tesla
Worst experience ever. #Scam #Refund #Crypto 460,angry,1092,1607,2454,Crypto
This is terrible service. #Fail #Angry #Crypto 810,angry,2,3794,2455,Crypto
Market is crashing! #Panic #Crash #Samsung 347,fear,1424,867,2456,Samsung
Is my data safe? #Privacy #Hack #Samsung 658,fear,11,3438,2457,Samsung
Scary news coming out. #Fear #Alert #Apple 805,fear,1223,720,2458,Apple
This is terrible service. #Fail #Angry #Crypto 472,angry,955,1421,2459,Crypto
What do you think? #Question #Poll #Politics 812,neutral,1817,1240,2460,Politics
Unacceptable behavior. #Boycott #Mad #Crypto 716,angry,48,3938,2461,Crypto
Unacceptable behavior. #Boycott #Mad #Samsung 426,angry,24,2993,2462,Samsung
I love this update! #Amazing #Tech #Crypto 672,happy,1532,608,2463,Crypto
What do you think? #Question #Poll #Samsung 351,neutral,1221,1238,2464,Samsung
Worst experience ever. #Scam #Refund #Apple 355,angry,19,1575,2465,Apple
I love this update! #Amazing #Tech #Apple 180,happy,229,743,2466,Apple
